id,title,img,museum,Название,Место создания,lon,lat,Датировка,Номер ГИМ,Отдел/коллекция,Размер,"Материал, техника",Инвентарный номер,Номер ГК,Ключевые слова,"Автор, мастер/Изготовитель",Выставки,Персоналии,Комплект,Предметный классификатор,Формат,"Лист, страницы",Шифр ОПИ,Историческое событие,Язык
180369,Щап. 781. Апостол. 1783 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwglfFjpumzZi6q2CPh4LIYffFFmw79Utk6IVBkhbJFhh.jpg?w=1000&h=1000,shm,Апостол,Почаев,,,1783 г.,ГИМ 86794/886,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 781,25591739,,,,,,Старопечатная книга,1°,,,,
171365,Щап. 787. Избранные слова. Иоанн Златоуст. 1814 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwuylui62UA_YsIedRMdJO1vXWxefXfJUrhnne-KfPluK.jpg?w=1000&h=1000,shm,Избранные слова,Киев,50.451313,30.514711,1814 г.,ГИМ 86794/892,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 787,25589649,Киев,Иоанн Златоуст,,,,Старопечатная книга,1°,,,,
,,,,Старопечатная книга. Иоанна Златоуста избр. слова,Киев,50.451313,30.514711,01.01.1814,ГИМ 86794/892,,,,,,,,,,,,,,,,
180436,Щап. 804. Канонник. 1783 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwoUHuN9AbXRLSI40c5AnUL8SiLEAgyxIgSHPpw0TLAu0.jpg?w=1000&h=1000,shm,Канонник,Почаев,,,1783 г.,ГИМ 86794/918,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 804,25591699,,,,,,Старопечатная книга,4°,,,,
180447,Щап. 805. Псалтырь. 1784 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwuEcQPy44s3pMugDlJUiMipQSNXVP7DJosg8rQfHk0zI.jpg?w=1000&h=1000,shm,Псалтырь,Почаев,,,1784 г.,ГИМ 86794/919,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 805,25591756,,,,,,Старопечатная книга,4°,,,,
180458,"Щап. 806. Науки парохiалнiя, тип. лавры. 1794 г.",https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwnnYEbLMy4MHTL4YFb_A2blFDg13inIsNsNUrVn2G06J.jpg?w=1000&h=1000,shm,Науки парохiалнiя,Почаев,,,1794 г.,ГИМ 86794/920,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 806,25591617,,тип. лавры,,,,Старопечатная книга,4°,,,,
171476,Щап. 809. Акафист св. великомуч. Варваре. 1808 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwtFxweCqCJ33nEjtE6PmxRVd1VW6NzufRX0LC47xTDSG.jpg?w=1000&h=1000,shm,Акафист св. великомуч. Варваре,Киев,50.451313,30.514711,1808 г.,ГИМ 86794/923,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 809,25589475,Киев,,,,,Старопечатная книга,4°,,,,
,,,,Старопечатная книга. Акафист св. великомуч. Варваре,Киев,50.451313,30.514711,01.01.1808,ГИМ 86794/923,,,,,,,,,,,,,,,,
171587,"Щап. 810. Новый Завет, тип. лавры. 1810 г.",https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwlt_KphbD73eF51cHfNb0DOoUG6-NCi92hUbVMCrMFJc.jpg?w=1000&h=1000,shm,Новый Завет,Киев,50.451313,30.514711,1810 г.,ГИМ 86794/924,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 810,25589440,Киев,тип. лавры,,,,Старопечатная книга,4°,,,,
,,,,Старопечатная книга. Новый Завет,Киев,50.451313,30.514711,01.01.1810,ГИМ 86794/924,,,,,,,,,,,,,,,,
171698,Щап. 811. Акафисты. Тип. Почаевская Ч.С.В.В. 1818 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwrQmeV6TQSZ1iDmWVa5rz-THqnTy6gGfoR0vPqfXw-8t.jpg?w=1000&h=1000,shm,Акафисты,Почаев,,,1818 г.,ГИМ 86794/925,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 811,25589234,,Тип. Почаевская Ч.С.В.В.,,,,Старопечатная книга,8°,,,,
172031,Щап. 814. Псалтырь. 1-я пол. XIX в.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwgbFx20G3SSMvEy3xRPNWeghQPSYCx9ogjBT-fnziTaB.jpg?w=1000&h=1000,shm,Псалтырь,Почаев,,,1-я пол. XIX в.,ГИМ 86794/928,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 814,25589648,,,,,,Старопечатная книга,4°,,,,
172366,Щап. 817. Цветник. 1-я пол. XIX в.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwtRPg8yiaDLfblfJkMwzGVR1QATTuk6KyXIQTkxv_tj_.jpg?w=1000&h=1000,shm,Цветник,Почаев,,,1-я пол. XIX в.,ГИМ 86794/931,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 817,25589297,цветник,,,,,Старопечатная книга,4°,,,,
180502,"Щап. 819. Цветник, в тип. Почаевской тщанием и трудами Р.Б.В.Г. [1870-е] г.",https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwqzDXxKGg--N7EYwDkNW_QwsMRR1XYkJstjkRAF7f9tD.jpg?w=1000&h=1000,shm,Цветник,Почаев,,,[1870-е] г.,ГИМ 86794/933,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 819,25591720,цветник,в тип. Почаевской тщанием и трудами Р.Б.В.Г.,,,,Старопечатная книга,4°,,,,
180513,Щап. 820. Трефологион. Тип. Почаевская Ч.С.В.В. 1777 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwrzcVfhhWQxuTA3eGr0vsQssh6UeaYPvzBIbtzhYEeBW.jpg?w=1000&h=1000,shm,Трефологион,Почаев,,,1777 г.,ГИМ 86794/934,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 820,25591589,,Тип. Почаевская Ч.С.В.В.,,,,Старопечатная книга,1°,,,,
180526,Щап. 821. Триодион. 1784 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwpuHQtF5HAIb6ASRZL_g0RZYc7gOGe_GOSw79TqcWvST.jpg?w=1000&h=1000,shm,Триодион,Почаев,,,1784 г.,ГИМ 86794/935,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 821,25591694,,,,,,Старопечатная книга,1°,,,,
180537,Щап. 822. Богословие нравоучительное. 1776 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwqzyRC50lj8O8gYTDpI4LEo-uM_v6PasrVLOWrNUuMrf.jpg?w=1000&h=1000,shm,Богословие нравоучительное,Почаев,,,1776 г.,ГИМ 86794/936,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 822,25591604,,,,,,Старопечатная книга,4°,,,,
180548,Щап. 823. Седмодневник. Тип. Почаевская Ч.С.В.В. 1810 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwm6WaQLX2SfhOertIYkhnz-EBHal7TKuuKfMs1fpOHPO.jpg?w=1000&h=1000,shm,Седмодневник,Почаев,,,1810 г.,ГИМ 86794/937,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 823,25591686,,Тип. Почаевская Ч.С.В.В.,,,,Старопечатная книга,8°,,,,
180581,Щап. 826. Требник. Тип. Почаевская Ч.С.В.В. 1786 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwswWrgP9w0cEqoHOIQbjc9iR_lJyIu_MCSKu2R1dDDP_.jpg?w=1000&h=1000,shm,Требник,Почаев,,,1786 г.,ГИМ 86794/940,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 826,25591540,,Тип. Почаевская Ч.С.В.В.,,,,Старопечатная книга,4°,,,,
172477,Щап. 828. Минея общая. 1800 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwhep3Ai5_jLm6CXL-S-P1NigKcS6eA2TUculhMg4Zo8h.jpg?w=1000&h=1000,shm,Минея общая,Почаев,,,1800 г.,ГИМ 86794/945,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 828,25589300,,,,,,Старопечатная книга,4°,,,,
,,,,"Старопечатная книга. О священстве И. Златоу., перев. с греч. иером. Пафнутием",Львов,49.84879204944154,24.03361100840881,01.01.1614,ГИМ 86794/95,,,,,,,,,,,,,,,,
180603,"Щап. 833. Акафисты, числом 18. 1809 г.",https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwqXJaKzUHLXr4k3O4P7K2hvA_vqYo-SKKPVOy2XNpy_2.jpg?w=1000&h=1000,shm,"Акафисты, числом 18",Почаев,,,1809 г.,ГИМ 86794/950,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 833,25591528,,,,,,Старопечатная книга,4°,,,,
180614,Щап. 834. Псалтырь. 1812 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwhq5IoDwBoS6W933ZMVltQNnCnXYmlryhoxdoaYXUDEA.jpg?w=1000&h=1000,shm,Псалтырь,Почаев,,,1812 г.,ГИМ 86794/951,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 834,25591602,,,,,,Старопечатная книга,4°,,,,
180681,"Щап. 840. Величания праздником Господьским, Богородичным и нарочитых святых... . Тип. Почаевская Ч.С.В.В. 1818 г.",https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwqu69KdYhopi28kPxWv4IdOC2_fiUXf_aBZggu9EPhtl.jpg?w=1000&h=1000,shm,"Величания праздником Господьским, Богородичным и нарочитых святых... .",Почаев,,,1818 г.,ГИМ 86794/957,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 840,25591536,,Тип. Почаевская Ч.С.В.В.,,,,Старопечатная книга,4°,,,,
,,,,Старопечатная книга. Страсти Христовы,Львов,49.84879204944154,24.03361100840881,1822,ГИМ 86794/959,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Собор в  богоспасаем. граде Вильни бывший,Львов,49.84879204944154,24.03361100840881,01.01.1614,ГИМ 86794/96,,,,,,,,,,,,,,,,
173682,"Щап. 848. Цветник, тип. Почаевская, нач. XIX",https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwjQ8ErimHLEiFS-96tpribrPThcBswRm-vANPB53glzK.jpg?w=1000&h=1000,shm,Цветник,Почаев,,,нач. XIX,ГИМ 86794/965,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 848,25590583,цветник,тип. Почаевская,,,,Старопечатная книга,4°,,,,
180814,Щап. 867. Пространный христианский Катихизис православныя кафолическия восточныя греко-российския церкви. Тип. Почаевской Успенской лавры. 1834 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwk_pmNkaGcaCSn3Ulp83G3kiThgzFgfJHneu4pFk1XQM.jpg?w=1000&h=1000,shm,Пространный христианский Катихизис православныя кафолическия восточныя греко-российския церкви.,Почаев,,,1834 г.,ГИМ 86794/985,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 867,25591744,,Тип. Почаевской Успенской лавры,,,,Кириллическая книга,4°,,,,
180981,Щап. 872. Описание 12 м-рей во св. Афонской горе. 1847 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwto2pbCSihU5j7zLjFQf2t4a4C-51TlBeYYZGIYaQ7ti.jpg?w=1000&h=1000,shm,Описание 12 м-рей во св. Афонской горе,Одесса,,,1847 г.,ГИМ 86794/990,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Щап. 872,25591737,Одесса,,,,,Кириллическая книга,4°,,,,
179308,Хлуд. печ. 448. Собрания краткое науки об артикулах веры. 1783 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwt2K1jUBb_a4SUWxZfmXzIzRn_ry1e7FoVkzIARAX6tS.jpg?w=1000&h=1000,shm,Собрания краткое науки об артикулах веры,Почаев,,,1783 г.,ГИМ 86795/1000,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 448,25436660,,,,,,Старопечатная книга,8°,78,,,
179311,Хлуд. печ. 451. Апостол. 1783 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTdgb6uYQVVOCSWAivSlCELO1lH7jPG5g1U9H7g1dkKt4.jpg?w=1000&h=1000,shm,Апостол,Почаев,,,1783 г.,ГИМ 86795/1003,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 451,25436657,,,,,,Старопечатная книга,1°,6+232,,,
179314,Хлуд. печ. 454. Апостол толковый. 1784 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTel3guTRIEkpjkzzVlfa9yNjOkuA3LxkXx4SyCwOSZ1J.jpg?w=1000&h=1000,shm,Апостол толковый,Почаев,,,1784 г.,ГИМ 86795/1006,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 454,25436418,,,,,,Старопечатная книга,1°,1041,,,
179881,Хлуд. печ. 458. Службы преп. отцам Печерским. 1785 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwqNcFAJlgIjDhbzzSUqTAGxPZM9B7pq_PYPM98sNiynx.jpg?w=1000&h=1000,shm,Службы преп. отцам Печерским,Киев,50.451313,30.514711,1785 г.,ГИМ 86795/1010,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 458,25427081,Киев,,,,,Старопечатная книга,1°,2+151,,,
,,,,Старопечатная книга. Службы преподобным отцам Печерским,Киев,50.451313,30.514711,01.01.1785,ГИМ 86795/1010,,,,,,,,,,,,,,,,
179883,Хлуд. печ. 459. Требник. 1786 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwjHC2DaL7z3woakFtye1k694r73j7t-zA6dDwVLo4UNi.jpg?w=1000&h=1000,shm,Требник,Почаев,,,1786 г.,ГИМ 86795/1011,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 459,25427084,,,,,,Старопечатная книга,4°,14+486+16,,,
180052,Хлуд. печ. 466. Канонник с скитским покаянием в начале. Раскольническая тип. 1786 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwqFd17NNnw1LCDT_yIvVwuuj1INSrhGQnw5GAzmBGZTA.jpg?w=1000&h=1000,shm,Канонник с скитским покаянием в начале,Почаев,,,1786 г.,ГИМ 86795/1018,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 466,25428450,,Раскольническая тип.,,,,Старопечатная книга,8°,96,,,
180054,Хлуд. печ. 468. Богословие нравоучительное. 1787 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwuj3Y9--PBLVSWmqM7rs6T0wuIRPuhmNcQzEgHkE0Bkm.jpg?w=1000&h=1000,shm,Богословие нравоучительное,Почаев,,,1787 г.,ГИМ 86795/1020,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 468,25428438,,,,,,Старопечатная книга,4°,3+214+14,,,
179318,Хлуд. печ. 472. Сын церковный. Тип. Почаевская [сер. 1810-х] г.г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwgSxozwfRuStcccubP5cRufq0OPB1vdsGI4WI4onJlF_.jpg?w=1000&h=1000,shm,Сын церковный,Почаев,,,[сер. 1810-х] г.г.,ГИМ 86795/1024,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 472,25436773,,Тип. Почаевская,,,,Старопечатная книга,8°,110 л.,,,
,,,,Старопечатная книга. Цветник,Львов,49.84879204944154,24.03361100840881,01.01.1790,ГИМ 86795/1030,,,,,,,,,,,,,,,,
179106,"Хлуд. печ. 484. Служебник, униатская тип. 1791 г.",https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwqWRC_YAcnmE_Fa2ppsOTE0n6DdW3cYALoJmOzVE3v3M.jpg?w=1000&h=1000,shm,Служебник,Почаев,,,1791 г.,ГИМ 86795/1037,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 484,25436649,,униатская тип.,,,,Старопечатная книга,1°,3+347,,,
,,,,Старопечатная книга. Сборник,Львов,49.84879204944154,24.03361100840881,01.01.1793,ГИМ 86795/1049,,,,,,,,,,,,,,,,
179113,Хлуд. печ. 504. Поучения. Иоанн Златоуст. 1795 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwoi5KxFUZ3-iBVe_OROsKhfliy-pFkgfV9L8qUF-1d8m.jpg?w=1000&h=1000,shm,Поучения,Почаев,,,1795 г.,ГИМ 86795/1059,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 504,25436651,,Иоанн Златоуст,,,,Старопечатная книга,1°,8+353,,,
5721307,Хлуд. печ. 505/1. Пандекты и Тактикон. Никон Черногорец. 1795 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwtLnfrImKylQ_QJjEBn7F8DUHFTpUvxwLO2HBFu3tdpd.jpg?w=1000&h=1000,shm,Пандекты и Тактикон,Почаев,,,1795 г.,ГИМ 86795/1060,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 505/1,25435302,пандекты,Никон Черногорец,,,,Старопечатная книга,1°,16+576,,,
5721308,Хлуд. печ. 505/2. Пандекты и Тактикон. Никон Черногорец. 1795 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwpf9dAV3sDAss3WE9kei7W3MoAu9Fhfrs0X5igopqBfw.jpg?w=1000&h=1000,shm,Пандекты и Тактикон,Почаев,,,1795 г.,ГИМ 86795/1061,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 505/2,25435443,пандекты,Никон Черногорец,,,,Старопечатная книга,1°,11+212,,,
179121,Хлуд. печ. 511. Акафисты. Ок. 1797 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwr5zhtIySiEFqbWCXEn4wPRHi6z39O4d7kdiZd08BRea.jpg?w=1000&h=1000,shm,Акафисты,Почаев,,,Ок. 1797 г.,ГИМ 86795/1067,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 511,25436648,,,,,,Старопечатная книга,4°,316,,,
179122,Хлуд. печ. 512. Псалтырь. 1798 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwm8mNYXcvHRWIx-sBeAoyBrka-a_YlTM2XnUCCZFrg-t.jpg?w=1000&h=1000,shm,Псалтырь,Почаев,,,1798 г.,ГИМ 86795/1068,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 512,25436428,,,,,,Старопечатная книга,8°,262,,,
180141,Хлуд. печ. 526. Патерик Печерский. 1806 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwmNY1k1tx4pJLS_kkJHiA9eKxr_zIKuCV1EagCDA9CtX.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1806 г.,ГИМ 86795/1083,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 526,25428324,Киев,,,,,Старопечатная книга,1°,3+10+11+209+1+15,,,
,,,,Старопечатная книга. Патерик Печерский,Киев,50.451313,30.514711,01.01.1806,ГИМ 86795/1083,,,,,,,,,,,,,,,,
179124,Хлуд. печ. 527. Толкование на послания св. ап. Павла. Ириней Фальковский. 1806 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwsJf3Sa9cdVxT08WFPr2QedV9LKXCa2H6LxfRd1Llbk0.jpg?w=1000&h=1000,shm,Толкование на послания св. ап. Павла,Киев,50.451313,30.514711,1806 г.,ГИМ 86795/1084,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 527,25436441,Киев,Ириней Фальковский,,,,Старопечатная книга,8°,574,,,
,,,,"Старопечатная книга. Толкование на послания св. апостола Павла, Иринея Фальковского",Киев,50.451313,30.514711,01.01.1806,ГИМ 86795/1084,,,,,,,,,,,,,,,,
179125,Хлуд. печ. 528. Служба вмц. Варваре. 1806 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwl9DJz2RPboPf730e0ebaKpaHTekcn0iOUrdHa-0ai6Y.jpg?w=1000&h=1000,shm,Служба вмц. Варваре,Киев,50.451313,30.514711,1806 г.,ГИМ 86795/1085,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 528,25436423,Киев,,,,,Старопечатная книга,4°,5+54,,,
,,,,Старопечатная книга. Варваре великомученице служба,Киев,50.451313,30.514711,01.01.1806,ГИМ 86795/1085,,,,,,,,,,,,,,,,
179127,Хлуд. печ. 529. Толкование на послания св. ап. Павла. Ириней Фальковский. 1807 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwvSZ49bHrYsMPKAz4qTWp7Wm4hQIMV53TZLFgBWJhiop.jpg?w=1000&h=1000,shm,Толкование на послания св. ап. Павла,Киев,50.451313,30.514711,1807 г.,ГИМ 86795/1086,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. 529,25436748,Киев,Ириней Фальковский,,,,Старопечатная книга,8°,2+208,,,
,,,,"Старопечатная книга. Толкование на послания св. апостола Павла, Иринея Фальковского",Киев,50.451313,30.514711,01.01.1807,ГИМ 86795/1086,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Триодь цветная,Львов,49.84879204944154,24.03361100840881,01.01.1642,ГИМ 86795/1137,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Псалтырь,Львов,49.84879204944154,24.03361100840881,01.01.1667,ГИМ 86795/1138,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Евангелие напрестольное,Львов,49.84879204944154,24.03361100840881,01.01.1690,ГИМ 86795/1139,,,,,,,,,,,,,,,,
179368,Хлуд. печ. Д 8. Каноны Богородице осмогласные на навечернях. Иоанн Дамаскин. 1697 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwlIk7EkK2iZ7Etbbjtzt1FYyFBQnUs2uwA9dw_Rm_P9P.jpg?w=1000&h=1000,shm,Каноны Богородице осмогласные на навечернях,Киев,50.451313,30.514711,1697 г.,ГИМ 86795/1140,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. Д 8,25436419,Киев,Иоанн Дамаскин,,,,Старопечатная книга,4°,30+214,,,
,,,,"Старопечатная книга. Каноны Богородице осмогласные на навечернях, Иоанна Дамаскина",Киев,50.451313,30.514711,01.01.1697,ГИМ 86795/1140,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Евангелие напрестольное,Львов,49.84879204944154,24.03361100840881,01.01.1722,ГИМ 86795/1142,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Октоих,Львов,49.84879204944154,24.03361100840881,01.01.1739,ГИМ 86795/1144,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Акафисты седмичнии,Львов,49.84879204944154,24.03361100840881,01.01.1742,ГИМ 86795/1145,,,,,,,,,,,,,,,,
180167,Хлуд. печ. Д 14. Триодь цветная. 1747 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwh7LjyXcdZVVIqoqX28w340VCinsQOp1i_SW4qzIhCwB.jpg?w=1000&h=1000,shm,Триодь цветная,Почаев,,,1747 г.,ГИМ 86795/1146,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. Д 14,25428233,триодь,,,,,Старопечатная книга,1°,3+410+29,,,
180168,Хлуд. печ. Д 15. Требник малый. 1752 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwllHME5OxR0IsSB26MqRV28rQe51aw6EMpeTmg92ERZQ.jpg?w=1000&h=1000,shm,Требник малый,Почаев,,,1752 г.,ГИМ 86795/1147,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. Д 15,25428456,,,,,,Старопечатная книга,8°,1+240+8,,,
,,,,Старопечатная книга. Ирмолог,Львов,49.84879204944154,24.03361100840881,01.01.1757,ГИМ 86795/1148,,,,,,,,,,,,,,,,
180173,Хлуд. печ. Д 19. Триодь цветная. 1767 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwv5xX3EAwUnXcqUbx5YshQNrmd0lIG3CTHwS3cPJ9QN2.jpg?w=1000&h=1000,shm,Триодь цветная,Почаев,,,1767 г.,ГИМ 86795/1151,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. Д 19,25428216,триодь,,,,,Старопечатная книга,1°,3+363+36,,,
180175,Хлуд. печ. Д 21. Егхиридион о священстве. 1775 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwjKGP19cDX9Jkb-qll_8i3CmBMjcBSxLCEj7jVnebrAr.jpg?w=1000&h=1000,shm,Егхиридион о священстве,Почаев,,,1775 г.,ГИМ 86795/1153,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. Д 21,25428442,,,,,,Старопечатная книга,8°,3+153,,,
5722411,Хлуд. печ. Д 22/1. Октоих. 1775-1776 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247Nwth3aIl51BJa3m4hI62_8bwdn51FcEccpuJecAoRcH18.jpg?w=1000&h=1000,shm,Октоих,Почаев,,,1775-1776 г.,ГИМ 86795/1154,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. Д 22/1,25435429,,,,,,Старопечатная книга,12°,,,,
5722412,Хлуд. печ. Д 22/2. Октоих. 1775-1776 г.,https://catalog.shm.ru/api/spf/x2Ax-5bXnQZW3bTe247NwsOOTFjZIaCrKyZzuHUwgXZG7-wqjaBMRoZiXjOIm0cl.jpg?w=1000&h=1000,shm,Октоих,Почаев,,,1775-1776 г.,ГИМ 86795/1155,Рукописи и старопечатные книги/Старопечатные книги,,"Типографская краска, типографская печать",Хлуд. печ. Д 22/2,25435446,,,,,,Старопечатная книга,12°,,,,
